SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
"In accordance with local MLS rules, some MLS listings are not included in the download"
MLS Listing,,Condo/Co-op,3709 George Mason Dr S Unit 710 EAST,Falls Church,VA,22041,354900,2,2.0,SKYLINE HOUSE,1389,,1980,18,256,891,Active,,,https://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-710-EAST/home/145127297,BRIGHT MLS,VAFX2291702,N,Y,38.8422665,-77.116059
MLS Listing,,Condo/Co-op,701 N Henry St #413,Alexandria,VA,22314,539055,1,1.0,OLD TOWN ALEXANDRIA,651,,2025,18,828,460,Active,,,https://www.redfin.com/VA/Alexandria/701-N-Henry-St-22314/unit-413/home/200529971,BRIGHT MLS,VAAX2054178,N,Y,38.8127272,-77.0493854
MLS Listing,,Condo/Co-op,4862 Eisenhower Ave #158,Alexandria,VA,22304,282441,1,1.0,EXCHANGE AT VAN DORN,771,,2003,18,366,514,Active,,,https://www.redfin.com/VA/Alexandria/4862-Eisenhower-Ave-22304/unit-158/home/11878623,BRIGHT MLS,VAAX2054284,N,Y,38.8021885,-77.1200218
MLS Listing,,Townhouse,5812 N Kings Hwy,Alexandria,VA,22303,594900,3,2.0,JEFFERSON MANOR,1116,3920,1949,18,533,,Pre On-Market,,,https://www.redfin.com/VA/Alexandria/5812-N-Kings-Hwy-22303/home/9760181,BRIGHT MLS,VAFX2291616,N,Y,38.7919006,-77.0770165
MLS Listing,,Townhouse,4829 28th St S Unit A,Arlington,VA,22206,635000,2,2.0,FAIRLINGTON VIL,1383,,1944,18,459,475,Active,,,https://www.redfin.com/VA/Arlington/4829-28th-St-S-22206/unit-A/home/11267877,BRIGHT MLS,VAAR2068474,N,Y,38.8417596,-77.102906
MLS Listing,,Townhouse,1613 Potomac Greens Dr Unit A,Alexandria,VA,22314,670000,2,2.0,OLD TOWN GREENS,1216,,2000,18,551,544,Active,,,https://www.redfin.com/VA/Alexandria/1613-Potomac-Greens-Dr-22314/unit-A/home/11875707,BRIGHT MLS,VAAX2052606,N,Y,38.823088,-77.047172
MLS Listing,,Condo/Co-op,4656 Lawton Way,Alexandria,VA,22311,325000,1,1.0,MANORS AT STONEGATE,834,,1992,18,390,442,Active,,,https://www.redfin.com/VA/Alexandria/4656-Lawton-Way-22311/home/200549109,BRIGHT MLS,VAAX2054228,N,Y,38.833963,-77.111183
MLS Listing,,Townhouse,8102 Zoe Pl,Alexandria,VA,22306,899900,3,3.5,POTOMAC TERRACE,3181,2184,2020,19,283,144,Active,,,https://www.redfin.com/VA/Alexandria/8102-Zoe-Pl-22306/home/172054285,BRIGHT MLS,VAFX2289760,N,Y,38.7378865,-77.0762198
MLS Listing,,Townhouse,5684 Stephanie Tessa Way #54,Alexandria,VA,22303,799900,3,3.0,HUNTINGTON CROSSING COND,2181,,2022,19,367,365,Active,,,https://www.redfin.com/VA/Alexandria/5684-Stephanie-Tessa-Way-22303/unit-54/home/178759292,BRIGHT MLS,VAFX2291414,N,Y,38.7973758,-77.0738642
MLS Listing,,Condo/Co-op,2856 S Buchanan St Unit B1,Arlington,VA,22206,435000,2,1.0,FAIRLINGTON VILLAGES,876,,1944,19,497,362,Active,,,https://www.redfin.com/VA/Arlington/2856-S-Buchanan-St-22206/unit-B1/home/11268336,BRIGHT MLS,VAAR2068942,N,Y,38.8402127,-77.1017548
MLS Listing,,Townhouse,1431-A N Van Dorn St Unit A,Alexandria,VA,22304,445000,2,1.5,PARKSIDE AT ALEXANDRIA,1060,,1963,19,420,408,Active,,,https://www.redfin.com/VA/Alexandria/1431-A-N-Van-Dorn-St-22304/unit-A/home/200529149,BRIGHT MLS,VAAX2054006,N,Y,38.82626,-77.11859
MLS Listing,,Condo/Co-op,625 Slaters Ln #404,Alexandria,VA,22314,595000,1,1.0,LAND OF TOWNGATE,719,,1986,19,828,630,Active,March-14-2026 11:00 AM,March-14-2026 01:00 PM,https://www.redfin.com/VA/Alexandria/625-Slaters-Ln-22314/unit-404/home/183911020,BRIGHT MLS,VAAX2053360,N,Y,38.8228357,-77.0431413
MLS Listing,,Townhouse,5051 Kilburn St,Alexandria,VA,22304,828000,3,2.5,CAMERON STATION,2247,1086,2001,19,368,153,Active,,,https://www.redfin.com/VA/Alexandria/5051-Kilburn-St-22304/home/11874182,BRIGHT MLS,VAAX2053798,N,Y,38.8087013,-77.118926
MLS Listing,,Condo/Co-op,6901-A Keyser Way,Alexandria,VA,22310,349950,2,1.0,ESSEX HOUSE CONDO,1000,,1985,19,350,426,Pre On-Market,,,https://www.redfin.com/VA/Alexandria/6901-Keyser-Way-22310/home/200546489,BRIGHT MLS,VAFX2291132,N,Y,38.7664606,-77.1480041
MLS Listing,,Condo/Co-op,7504 Ashby Ln Unit L,Alexandria,VA,22315,399950,2,2.0,STRATFORD PLACE AT KINGS,1093,,1989,19,366,474,Pre On-Market,,,https://www.redfin.com/VA/Alexandria/7504-Ashby-Ln-22315/unit-L/home/9786228,BRIGHT MLS,VAFX2291146,N,Y,38.7538471,-77.1500077
MLS Listing,,Condo/Co-op,6621 Wakefield Dr #418,Alexandria,VA,22307,200000,1,1.0,RIVER TOWERS,714,,1963,19,280,713,Active,,,https://www.redfin.com/VA/Alexandria/6621-Wakefield-Dr-22307/unit-418/home/9794373,BRIGHT MLS,VAFX2279550,N,Y,38.7722192,-77.0559517
MLS Listing,,Condo/Co-op,4862 28th St S Unit A1,Arlington,VA,22206,525000,2,2.0,FAIRLINGTON VIL,1422,,1944,20,369,444,Active,,,https://www.redfin.com/VA/Arlington/4862-28th-St-S-22206/unit-A1/home/11268237,BRIGHT MLS,VAAR2068194,N,Y,38.8404999,-77.1021924
MLS Listing,,Townhouse,6346 Rockshire St,Alexandria,VA,22315,569000,3,2.5,WINDSOR PARK,1400,1742,1972,20,406,126,Active,,,https://www.redfin.com/VA/Alexandria/6346-Rockshire-St-22315/home/9785192,BRIGHT MLS,VAFX2283860,N,Y,38.7591608,-77.1632666
MLS Listing,,Condo/Co-op,6301 Edsall Rd #112,Alexandria,VA,22312,425000,2,2.0,ISABELLA AT MONTICELLO M,1548,,2012,20,275,1097,Active,,,https://www.redfin.com/VA/Alexandria/6301-Edsall-Rd-22312/unit-112/home/40426352,BRIGHT MLS,VAFX2290952,N,Y,38.8004887,-77.1441845
MLS Listing,,Condo/Co-op,491 N Armistead St Unit T2,Alexandria,VA,22312,199999,1,1.0,SAXONY SQUARE,818,,1967,20,244,591,Active,,,https://www.redfin.com/VA/Alexandria/491-N-Armistead-St-22312/unit-T2/home/11866163,BRIGHT MLS,VAAX2054004,N,Y,38.821473,-77.13057
MLS Listing,,Townhouse,8124 Bock Farm Pl,Alexandria,VA,22306,860000,4,3.5,POTOMAC TERRACE,1920,2184,2020,20,448,144,Active,,,https://www.redfin.com/VA/Alexandria/8124-Bock-Farm-Pl-22306/home/172401243,BRIGHT MLS,VAFX2291162,N,Y,38.738119,-77.075448
MLS Listing,,Condo/Co-op,2500 N Van Dorn St #1226,Alexandria,VA,22302,249999,2,1.0,PARK PLACE,958,,1965,20,261,885,Active,,,https://www.redfin.com/VA/Alexandria/2500-N-Van-Dorn-St-22302/unit-1226/home/11867996,BRIGHT MLS,VAAX2054042,N,Y,38.832788,-77.100356
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #1614,Alexandria,VA,22302,375000,2,2.0,NORTHAMPTON PLACE,1030,,2004,21,364,998,Pre On-Market,,,https://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-1614/home/11877468,BRIGHT MLS,VAAX2054170,N,Y,38.8381388,-77.1055148
MLS Listing,,Condo/Co-op,301 N Beauregard St #517,Alexandria,VA,22312,315000,2,2.5,THE FOUNTAINS,1131,,1968,21,279,943,Active,,,https://www.redfin.com/VA/Alexandria/301-N-Beauregard-St-22312/unit-517/home/11856896,BRIGHT MLS,VAAX2054140,N,Y,38.8198571,-77.1381988
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 1510N,Falls Church,VA,22041,299999,1,1.0,SKYLINE PLAZA NORTH COND,821,,1973,21,365,517,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-1510N/home/9657306,BRIGHT MLS,VAFX2290992,N,Y,38.8436725,-77.11483
MLS Listing,,Townhouse,3553 Huntley Manor Ln,Alexandria,VA,22306,520000,3,2.5,GROVETON WOODS CONDO,1620,,2007,21,321,433,Active,,,https://www.redfin.com/VA/Alexandria/3553-Huntley-Manor-Ln-22306/home/17111575,BRIGHT MLS,VAFX2290882,N,Y,38.7637091,-77.0934681
MLS Listing,,Condo/Co-op,250 S Reynolds St #502,Alexandria,VA,22304,243000,1,1.5,TEMPLETON OF ALEXANDRIA,1086,,1974,23,224,773,Active,,,https://www.redfin.com/VA/Alexandria/250-S-Reynolds-St-22304/unit-502/home/11854663,BRIGHT MLS,VAAX2054052,N,Y,38.810363,-77.127501
MLS Listing,,Condo/Co-op,501 N Armistead St Unit T2,Alexandria,VA,22312,205000,1,1.0,SAXONY SQUARE,818,,1967,23,251,592,Active,,,https://www.redfin.com/VA/Alexandria/501-N-Armistead-St-22312/unit-T2/home/11865760,BRIGHT MLS,VAAX2051604,N,Y,38.8224184,-77.1337254
MLS Listing,,Condo/Co-op,520 John Carlyle St #432,Alexandria,VA,22314,650000,2,2.0,CARLYLE SQUARE,1095,,2007,23,594,933,Active,,,https://www.redfin.com/VA/Alexandria/520-John-Carlyle-St-22314/unit-432/home/17061742,BRIGHT MLS,VAAX2053902,N,Y,38.801954,-77.061563
MLS Listing,,Condo/Co-op,5804-D Katelyn Mary Pl #304,Alexandria,VA,22310,432000,2,2.5,SYCAMORES AT VAN DORN CO,1184,,1995,24,365,555,Active,,,https://www.redfin.com/VA/Alexandria/5804-Katelyn-Mary-Pl-22310/unit-304/home/113881846,BRIGHT MLS,VAFX2288588,N,Y,38.7918329,-77.140069
MLS Listing,,Condo/Co-op,3709 S George Mason Dr Unit 406-E,Falls Church,VA,22041,430000,3,2.5,SKYLINE HOUSE CONDO,1846,,1980,24,233,1220,Active,,,https://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-406E/home/9659051,BRIGHT MLS,VAFX2290104,N,Y,38.8423183,-77.1157793
MLS Listing,,Condo/Co-op,3650 S Glebe Rd S #454,Arlington,VA,22202,599700,2,2.0,ECLIPSE ON CENTER PARK,958,,2007,24,626,819,Active,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-454/home/16896621,BRIGHT MLS,VAAR2068830,N,Y,38.8422821,-77.0508008
MLS Listing,,Townhouse,1640 Fitzgerald Ln,Alexandria,VA,22302,305000,1,1.0,PARKFAIRFAX,805,,1941,24,379,542,Active,,,https://www.redfin.com/VA/Alexandria/1640-Fitzgerald-Ln-22302/home/22664458,BRIGHT MLS,VAAX2054012,N,Y,38.8388428,-77.0823381
MLS Listing,,Condo/Co-op,2600 Indian Dr Unit 2C,Alexandria,VA,22303,285000,2,1.0,HUNTINGTON CLUB,949,,1967,25,300,756,Active,,,https://www.redfin.com/VA/Alexandria/2600-Indian-Dr-22303/unit-2C/home/9760815,BRIGHT MLS,VAFX2290334,N,Y,38.796632,-77.076961
MLS Listing,,Townhouse,3518 Valley Dr,Alexandria,VA,22302,425000,2,1.0,PARKFAIRFAX,930,,1941,25,457,626,Active,,,https://www.redfin.com/VA/Alexandria/3518-Valley-Dr-22302/home/180518080,BRIGHT MLS,VAAX2053972,N,Y,38.8381479,-77.0795143
MLS Listing,,Condo/Co-op,3705 S George Mason Dr Unit 1702S,Falls Church,VA,22041,349999,1,1.0,Falls Church,956,,1975,25,366,451,Pre On-Market,,,https://www.redfin.com/VA/Falls-Church/3705-S-George-Mason-Dr-22041/unit-1702S/home/9658497,BRIGHT MLS,VAFX2290366,N,Y,38.84316,-77.11376
MLS Listing,,Condo/Co-op,1244 Martha Custis Dr,Alexandria,VA,22302,280000,1,1.0,PARKFAIRFAX,824,,1941,25,340,555,Active,,,https://www.redfin.com/VA/Alexandria/1244-Martha-Custis-Dr-22302/home/11860531,BRIGHT MLS,VAAX2053102,N,Y,38.841442,-77.080518
MLS Listing,,Condo/Co-op,2059 Huntington Ave #1602,Alexandria,VA,22303,190000,,1.0,HUNTING CREEK CLUB APART,550,,1972,25,345,449,Active,,,https://www.redfin.com/VA/Alexandria/2059-Huntington-Ave-22303/unit-1602/home/9762679,BRIGHT MLS,VAFX2287512,N,Y,38.790019,-77.066855
MLS Listing,,Condo/Co-op,3101 N Hampton Dr #1319,Alexandria,VA,22302,250000,,1.0,NORTHAMPTON PLACE,601,,2004,25,416,520,Active,,,https://www.redfin.com/VA/Alexandria/3101-N-Hampton-Dr-22302/unit-1319/home/11877422,BRIGHT MLS,VAAX2053924,N,Y,38.8381388,-77.1055148
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 2407N,Falls Church,VA,22041,349900,2,1.5,SKYLINE PLAZA NORTH COND,1174,,1973,25,298,781,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-2407N/home/9657679,BRIGHT MLS,VAFX2290178,N,Y,38.8436725,-77.11483
MLS Listing,,Townhouse,2223 Huntington Ave,Alexandria,VA,22303,499900,2,1.0,HUNTINGTON,1136,3512,1951,26,440,,Active,,,https://www.redfin.com/VA/Alexandria/2223-Huntington-Ave-22303/home/9760420,BRIGHT MLS,VAFX2288916,N,Y,38.793295,-77.0692875
MLS Listing,,Townhouse,426 Stanton Pl,Alexandria,VA,22304,735000,3,2.5,KENSINGTON TOWNHOUSES,1960,1366,1998,26,375,155,Active,,,https://www.redfin.com/VA/Alexandria/426-Stanton-Pl-22304/home/11873529,BRIGHT MLS,VAAX2053524,N,Y,38.8084378,-77.1354047
MLS Listing,,Townhouse,1103 Beverley Dr,Alexandria,VA,22302,419000,2,1.0,PARKFAIRFAX,930,,1941,26,451,626,Active,,,https://www.redfin.com/VA/Alexandria/1103-Beverley-Dr-22302/home/11877874,BRIGHT MLS,VAAX2053828,N,Y,38.833013,-77.07865
MLS Listing,,Condo/Co-op,5903 Mount Eagle Dr #511,Alexandria,VA,22303,434500,2,1.5,MONTEBELLO,1045,,1984,26,416,825,Active,,,https://www.redfin.com/VA/Alexandria/5903-Mount-Eagle-Dr-22303/unit-511/home/9763355,BRIGHT MLS,VAFX2287952,N,Y,38.7894332,-77.0688708
MLS Listing,,Condo/Co-op,3701 S George Mason Dr Unit 2515N,Falls Church,VA,22041,455000,3,2.0,SKYLINE PLAZA NORTH COND,1842,,1973,26,247,1227,Active,,,https://www.redfin.com/VA/Falls-Church/3701-S-George-Mason-Dr-22041/unit-2515N/home/9657739,BRIGHT MLS,VAFX2286336,N,Y,38.8436725,-77.11483
MLS Listing,,Condo/Co-op,3650 S Glebe Rd S #344,Arlington,VA,22202,399000,1,1.0,ECLIPSE ON CENTER PARK,824,,2007,26,484,587,Active,,,https://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-344/home/16896665,BRIGHT MLS,VAAR2068558,N,Y,38.8422821,-77.0508008
MLS Listing,,Condo/Co-op,4561 Strutfield Ln #3305,Alexandria,VA,22311,375000,2,1.0,PALAZZO AT PARK CENTER,878,,2000,27,427,496,Active,,,https://www.redfin.com/VA/Alexandria/4561-Strutfield-Ln-22311/unit-3305/home/11877686,BRIGHT MLS,VAAX2050840,N,Y,38.835877,-77.106075
MLS Listing,,Condo/Co-op,6300 Stevenson Ave #312,Alexandria,VA,22304,319000,2,2.0,SENTINEL OF LANDMARK,1066,,1980,27,299,778,Active,,,https://www.redfin.com/VA/Alexandria/6300-Stevenson-Ave-22304/unit-312/home/11864260,BRIGHT MLS,VAAX2053758,N,Y,38.812747,-77.141218
MLS Listing,,Townhouse,6615 Deer Gap Ct,Alexandria,VA,22310,578900,3,2.5,FRANCONIA COMMONS,1320,1460,1973,27,439,106,Active,,,https://www.redfin.com/VA/Alexandria/6615-Deer-Gap-Ct-22310/home/9780538,BRIGHT MLS,VAFX2283736,N,Y,38.7737968,-77.1511902
MLS Listing,,Condo/Co-op,402 Commonwealth Ave #206,Alexandria,VA,22301,510000,2,1.0,ROSEMONT STATION,990,,1938,27,515,687,Active,,,https://www.redfin.com/VA/Alexandria/402-Commonwealth-Ave-22301/unit-206/home/35634340,BRIGHT MLS,VAAX2053914,N,Y,38.811943,-77.0619121
MLS Listing,,Condo/Co-op,4852 Eisenhower Ave #337,Alexandria,VA,22304,349900,2,1.0,EXCHANGE AT VAN DORN,935,,2003,27,374,618,Active,,,https://www.redfin.com/VA/Alexandria/4852-Eisenhower-Ave-22304/unit-337/home/11878458,BRIGHT MLS,VAAX2053270,N,Y,38.8027905,-77.1203936
MLS Listing,,Condo/Co-op,3313 Wyndham Cir #3210,Alexandria,VA,22302,262000,1,1.0,POINTE AT PARK CENTER,647,,1990,27,405,607,Active,,,https://www.redfin.com/VA/Alexandria/3313-Wyndham-Cir-22302/unit-3210/home/11876943,BRIGHT MLS,VAAX2053904,N,Y,38.8352744,-77.101036
MLS Listing,,Condo/Co-op,801 N Pitt St #311,Alexandria,VA,22314,219900,,1.0,PORT ROYAL,384,,1965,28,573,575,Active,,,https://www.redfin.com/VA/Alexandria/801-N-Pitt-St-22314/unit-311/home/11866838,BRIGHT MLS,VAAX2053616,N,Y,38.8133475,-77.0422503
MLS Listing,,Condo/Co-op,6301 Edsall Rd #224,Alexandria,VA,22312,419800,2,2.0,ISABELLA AT MONTICELLO M,1548,,2012,28,271,1097,Active,,,https://www.redfin.com/VA/Alexandria/6301-Edsall-Rd-22312/unit-224/home/50277942,BRIGHT MLS,VAFX2289436,N,Y,38.8004887,-77.1441845
MLS Listing,,Townhouse,2615 S Four Mile Run Dr,Arlington,VA,22206,710000,4,3.0,PARKWAY,1102,3267,1942,30,644,,Pre On-Market,,,https://www.redfin.com/VA/Arlington/2615-S-Four-Mile-Run-Dr-22206/home/11277931,BRIGHT MLS,VAAR2068556,N,Y,38.8437182,-77.0801225
MLS Listing,,Townhouse,3468 S Stafford St Unit A1,Arlington,VA,22206,635000,2,2.0,FAIRLINGTON MDWS,1490,,1940,30,426,420,Active,,,https://www.redfin.com/VA/Arlington/3468-S-Stafford-St-22206/unit-A1/home/11270511,BRIGHT MLS,VAAR2068536,N,Y,38.8315424,-77.0869119
MLS Listing,,Condo/Co-op,3713 S George Mason Dr Unit 1107W,Falls Church,VA,22041,358000,2,1.5,SKYLINE HOUSE CONDO,1288,,1979,31,278,783,Active,,,https://www.redfin.com/VA/Falls-Church/3713-S-George-Mason-Dr-22041/unit-1107W/home/200130504,BRIGHT MLS,VAFX2286150,N,Y,38.8418197,-77.1175495
MLS Listing,,Condo/Co-op,3713 S George Mason Dr Unit T5W,Falls Church,VA,22041,445000,3,2.5,SKYLINE HOUSE CONDO,2079,,1979,31,214,1372,Active,,,https://www.redfin.com/VA/Falls-Church/3713-S-George-Mason-Dr-22041/unit-T5W/home/143674720,BRIGHT MLS,VAFX2288866,N,Y,38.8418583,-77.117518
MLS Listing,,Condo/Co-op,1663 Fitzgerald Ln,Alexandria,VA,22302,289000,1,1.0,PARKFAIRFAX,750,,1941,31,385,505,Active,,,https://www.redfin.com/VA/Alexandria/1663-Fitzgerald-Ln-22302/home/22657920,BRIGHT MLS,VAAX2053860,N,Y,38.838966,-77.082972
MLS Listing,,Condo/Co-op,203 Yoakum Pkwy #715,Alexandria,VA,22304,319992,1,1.0,WATERGATE AT LANDMARK,881,,1975,31,363,689,Active,,,https://www.redfin.com/VA/Alexandria/203-Yoakum-Pkwy-22304/unit-715/home/11857915,BRIGHT MLS,VAAX2053582,N,Y,38.8105217,-77.140599
MLS Listing,,Condo/Co-op,3709 S George Mason Dr Unit 1605E,Falls Church,VA,22041,499900,3,2.5,SKYLINE HOUSE CONDO,2079,,1980,31,240,1372,Active,,,https://www.redfin.com/VA/Falls-Church/3709-S-George-Mason-Dr-22041/unit-1605E/home/167059712,BRIGHT MLS,VAFX2277094,N,Y,38.8422539,-77.116104
